"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.taskAnswers","Approve","Reject"
"3G5RUKN2FJWCTEJNGND2YZWBTO3N9Z","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3AMW0RGHOLV08LXONEE099RCIQXPN1","A1DRKZ3SCLAS4V","Submitted","Fri Mar 12 00:42:45 PST 2021","Fri Mar 12 00:50:35 PST 2021","Mon Mar 15 01:50:35 PDT 2021","","","","470","0% (0/0)","0% (0/0)","0% (0/0)","It was a very challenging course, and I learned a lot.  Thank you to the professor and staff.","[{""category"":{""labels"":[""Difficulty""]}}]"
"3G5RUKN2FJWCTEJNGND2YZWBTO3N9Z","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3KXIR214IC9IU6MC3BOSENDJGZ824U","AZ0KS5UTO3EJ2","Submitted","Fri Mar 12 00:31:34 PST 2021","Fri Mar 12 00:33:03 PST 2021","Mon Mar 15 01:33:03 PDT 2021","","","","89","0% (0/0)","0% (0/0)","0% (0/0)","It was a very challenging course, and I learned a lot.  Thank you to the professor and staff.","[{""category"":{""labels"":[""Content""]}}]"
"30Z7M1Q8V5D5VQ6O2R2JCXH0ABM8AB","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3FFJ6VRIL9H563ID9DMIP0UNOJQI06","A1Z3GFH6MNSU46","Submitted","Fri Mar 12 00:39:30 PST 2021","Fri Mar 12 00:50:26 PST 2021","Mon Mar 15 01:50:26 PDT 2021","","","","656","0% (0/0)","0% (0/0)","0% (0/0)","I really like that there a variety of different mediums at play: videos, readings and discussions, that get the student to engage. By providing optional materials, you also encourage us to go down the rabbit holes and learn more about our legal interests. Well done.","[{""category"":{""labels"":[""Usefulness"",""Workload""]}}]"
"30Z7M1Q8V5D5VQ6O2R2JCXH0ABM8AB","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3YT88D1N0GRSTQ7YS3PD4E77JZ1K3G","A1DRKZ3SCLAS4V","Submitted","Fri Mar 12 00:46:44 PST 2021","Fri Mar 12 01:25:04 PST 2021","Mon Mar 15 02:25:04 PDT 2021","","","","2300","0% (0/0)","0% (0/0)","0% (0/0)","I really like that there a variety of different mediums at play: videos, readings and discussions, that get the student to engage. By providing optional materials, you also encourage us to go down the rabbit holes and learn more about our legal interests. Well done.","[{""category"":{""labels"":[""Usefulness""]}}]"
"30Z7M1Q8V5D5VQ6O2R2JCXH0ABM8AB","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3ZGVPD4G61ASH24E7JYE96ZIH7QZTX","A3U5D83UGFY23Y","Submitted","Fri Mar 12 00:43:10 PST 2021","Fri Mar 12 00:47:01 PST 2021","Mon Mar 15 01:47:01 PDT 2021","","","","231","0% (0/0)","0% (0/0)","0% (0/0)","I really like that there a variety of different mediums at play: videos, readings and discussions, that get the student to engage. By providing optional materials, you also encourage us to go down the rabbit holes and learn more about our legal interests. Well done.","[{""category"":{""labels"":[""Course delivery"",""Usefulness""]}}]"
"38F60IALBNASSX0UDNGLEN1AF2VT0U","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:09 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:09 PDT 2021","","","33TIN5LC0C39SXLVDRRE4ZP4H6J9YG","AL2KG1ZCSWKBJ","Submitted","Fri Mar 12 00:39:46 PST 2021","Fri Mar 12 00:43:53 PST 2021","Mon Mar 15 01:43:53 PDT 2021","","","","247","0% (0/0)","0% (0/0)","0% (0/0)","Merci beaucoup pour avoir fait ce coure. C'et l'un de meilleur MOOC que j'ai uivi et j'en ai fait pa mal. Il me emble qu'il y a un grand travail derrière ce cour. Le profeeur, le ujet et le explication me emblent excellent. Merci beaucoup, j'epère que vou en ferez beaucoup plu avec cette grande qualité.","[{""category"":{""labels"":[""Course delivery"",""Workload""]}}]"
"38F60IALBNASSX0UDNGLEN1AF2VT0U","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:09 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:09 PDT 2021","","","3ATPCQ38JG3NXGV05X5E0U0ONO2YAL","A1DRKZ3SCLAS4V","Submitted","Fri Mar 12 00:53:15 PST 2021","Fri Mar 12 01:34:29 PST 2021","Mon Mar 15 02:34:29 PDT 2021","","","","2474","0% (0/0)","0% (0/0)","0% (0/0)","Merci beaucoup pour avoir fait ce coure. C'et l'un de meilleur MOOC que j'ai uivi et j'en ai fait pa mal. Il me emble qu'il y a un grand travail derrière ce cour. Le profeeur, le ujet et le explication me emblent excellent. Merci beaucoup, j'epère que vou en ferez beaucoup plu avec cette grande qualité.","[{""category"":{""labels"":[]}}]"
"38F60IALBNASSX0UDNGLEN1AF2VT0U","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:09 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:09 PDT 2021","","","3JRJSWSMQPEP7QFOWHEA6JU2Z23E3O","A3IHNAYPTVWJWA","Submitted","Fri Mar 12 00:38:19 PST 2021","Fri Mar 12 00:38:40 PST 2021","Mon Mar 15 01:38:40 PDT 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Merci beaucoup pour avoir fait ce coure. C'et l'un de meilleur MOOC que j'ai uivi et j'en ai fait pa mal. Il me emble qu'il y a un grand travail derrière ce cour. Le profeeur, le ujet et le explication me emblent excellent. Merci beaucoup, j'epère que vou en ferez beaucoup plu avec cette grande qualité.","[{""category"":{""labels"":[]}}]"
"3ZXNP4Z3AYEIRVS9PDZ37B1GT3FL7J","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3BDCF01OG5N4TZM42OU498GZH0XLYM","A2BNQ8VAMP3ZYO","Submitted","Fri Mar 12 00:31:11 PST 2021","Fri Mar 12 03:02:13 PST 2021","Mon Mar 15 04:02:13 PDT 2021","","","","9062","100% (1/1)","100% (1/1)","100% (1/1)","I think this is a great course. I learnt a lot from here , I already knew a bit of Korean but this course just strengthened my knowledge. It was worth it and the teacher is very friendly...I definitely made the right choice!!!","[{""category"":{""labels"":[""Course delivery""]}}]"
"3ZXNP4Z3AYEIRVS9PDZ37B1GT3FL7J","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3C8HJ7UOPFNO47EUYMX2NS4QNZVZMX","A1DRKZ3SCLAS4V","Submitted","Fri Mar 12 00:49:18 PST 2021","Fri Mar 12 01:32:35 PST 2021","Mon Mar 15 02:32:35 PDT 2021","","","","2597","0% (0/0)","0% (0/0)","0% (0/0)","I think this is a great course. I learnt a lot from here , I already knew a bit of Korean but this course just strengthened my knowledge. It was worth it and the teacher is very friendly...I definitely made the right choice!!!","[{""category"":{""labels"":[""Usefulness""]}}]"
"3ZXNP4Z3AYEIRVS9PDZ37B1GT3FL7J","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3LOTDFNYAFSE42H81C9ITYQZ9WDFWE","A1Z8TF04ZG3VRE","Submitted","Fri Mar 12 00:37:05 PST 2021","Fri Mar 12 00:38:12 PST 2021","Mon Mar 15 01:38:12 PDT 2021","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","I think this is a great course. I learnt a lot from here , I already knew a bit of Korean but this course just strengthened my knowledge. It was worth it and the teacher is very friendly...I definitely made the right choice!!!","[{""category"":{""labels"":[""Usefulness"",""Course delivery"",""Content""]}}]"
"31JUPBOOSUXMR9XSZIR9LBXB4NLL86","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3HWRJOOETDVTR703MWFBER2ERI2ESG","A3755CYE5HQFAQ","Submitted","Fri Mar 12 00:38:23 PST 2021","Fri Mar 12 00:38:45 PST 2021","Mon Mar 15 01:38:45 PDT 2021","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","helpful","[{""category"":{""labels"":[""Difficulty""]}}]"
"31JUPBOOSUXMR9XSZIR9LBXB4NLL86","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3U84XHCDIK680HPOSIX61YNQ188Z40","A3IHNAYPTVWJWA","Submitted","Fri Mar 12 00:39:00 PST 2021","Fri Mar 12 00:39:19 PST 2021","Mon Mar 15 01:39:19 PDT 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","helpful","[{""category"":{""labels"":[""Usefulness""]}}]"
"31JUPBOOSUXMR9XSZIR9LBXB4NLL86","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3ZY8KE4ISRWYG27CPIFGJVBZ9PMVQG","A1Z3GFH6MNSU46","Submitted","Fri Mar 12 00:52:18 PST 2021","Fri Mar 12 01:02:15 PST 2021","Mon Mar 15 02:02:15 PDT 2021","","","","597","0% (0/0)","0% (0/0)","0% (0/0)","helpful","[{""category"":{""labels"":[""Usefulness""]}}]"
"3XABXM4AK8YXI6D5RNZ52XW5ET8Q80","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:09 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:09 PDT 2021","","","32UTUBMZ7OPBCW5N60IQO6G0NPJBVI","A21DHQV0B6WUT6","Submitted","Fri Mar 12 00:37:56 PST 2021","Fri Mar 12 00:38:28 PST 2021","Mon Mar 15 01:38:28 PDT 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","Am already impreed with the introductory animation and note, it' an aweome coure worth a take","[{""category"":{""labels"":[""Course delivery""]}}]"
"3XABXM4AK8YXI6D5RNZ52XW5ET8Q80","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:09 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:09 PDT 2021","","","3H0W84IWBSVHQS0Q77F6OHXI5GIRE4","A3U5D83UGFY23Y","Submitted","Fri Mar 12 00:34:38 PST 2021","Fri Mar 12 00:40:47 PST 2021","Mon Mar 15 01:40:47 PDT 2021","","","","369","0% (0/0)","0% (0/0)","0% (0/0)","Am already impreed with the introductory animation and note, it' an aweome coure worth a take","[{""category"":{""labels"":[""Usefulness""]}}]"
"3XABXM4AK8YXI6D5RNZ52XW5ET8Q80","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:09 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:09 PDT 2021","","","3Z4AIRP3CE623NSQ4IQJ6F0CHO11XT","AZ0KS5UTO3EJ2","Submitted","Fri Mar 12 00:39:07 PST 2021","Fri Mar 12 00:39:36 PST 2021","Mon Mar 15 01:39:36 PDT 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","Am already impreed with the introductory animation and note, it' an aweome coure worth a take","[{""category"":{""labels"":[""Content"",""Usefulness""]}}]"
"3R5OYNIC3J2VGE4EU8VBTO2INA7PTX","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","37W3JXSD6E1K4TY36216IJXFF75WYU","AQ30BV0EZ50U6","Submitted","Fri Mar 12 00:49:29 PST 2021","Fri Mar 12 00:50:00 PST 2021","Mon Mar 15 01:50:00 PDT 2021","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","This course gave me some further insights into how children with difficulties in reading and writing think and the processes they go through, along with some further methods to help them achieve.","[{""category"":{""labels"":[""Usefulness""]}}]"
"3R5OYNIC3J2VGE4EU8VBTO2INA7PTX","38O8SQPJLXH7B2PI9H00PS6UVW4UVH","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Fri Mar 12 00:31:01 PST 2021","3","BatchId:4364664;OriginalHitTemplateId:929448123;","10800","259200","Fri Mar 19 01:31:01 PDT 2021","","","3QBD8R3Z29CW1DBHQ9MPL0GMH454O3","A3U5D83UGFY23Y","Submitted","Fri Mar 12 00:36:27 PST 2021","Fri Mar 12 00:41:18 PST 2021","Mon Mar 15 01:41:18 PDT 2021","","","","291","0% (0/0)","0% (0/0)","0% (0/0)","This course gave me some further insights into how children with difficulties in reading and writing think and the processes they go through, along with some further methods to help them achieve.","[{""category"":{""labels"":[""Course delivery"",""Usefulness""]}}]"
